date,Station,phyto
2021-02-16 00:00:00.000000000,LAG,20
2021-02-23 00:00:00.000000000,LAG,20
2021-03-02 00:00:00.000000000,LAG,200
2021-03-09 00:00:00.000000000,LAG,20
2021-03-16 00:00:00.000000000,LAG,20
2021-03-23 00:00:00.000000000,LAG,20
2021-03-29 00:00:00.000000000,LAG,20
2021-04-06 00:00:00.000000000,LAG,20
2021-04-13 00:00:00.000000000,LAG,20
2021-04-20 00:00:00.000000000,LAG,20
2021-04-27 00:00:00.000000000,LAG,20
2021-05-04 00:00:00.000000000,LAG,20
2021-05-11 00:00:00.000000000,LAG,20
2021-05-18 00:00:00.000000000,LAG,20
2021-05-25 00:00:00.000000000,LAG,40
2021-06-01 00:00:00.000000000,LAG,20
2021-06-08 00:00:00.000000000,LAG,40
2021-06-15 00:00:00.000000000,LAG,20
2021-06-22 00:00:00.000000000,LAG,40
2021-06-29 00:00:00.000000000,LAG,20
2021-07-06 00:00:00.000000000,LAG,20
2021-07-13 00:00:00.000000000,LAG,20
2021-07-20 00:00:00.000000000,LAG,40
2021-07-26 00:00:00.000000000,LAG,80
2021-08-03 00:00:00.000000000,LAG,20
2021-08-10 00:00:00.000000000,LAG,20
2021-08-17 00:00:00.000000000,LAG,40
2021-08-23 00:00:00.000000000,LAG,40
2021-08-31 00:00:00.000000000,LAG,20
2021-09-07 00:00:00.000000000,LAG,320
2021-09-14 00:00:00.000000000,LAG,240
2021-09-21 00:00:00.000000000,LAG,20
2021-09-28 00:00:00.000000000,LAG,20
2021-10-06 00:00:00.000000000,LAG,40
2021-10-12 00:00:00.000000000,LAG,20
2021-10-19 00:00:00.000000000,LAG,20
2021-10-26 00:00:00.000000000,LAG,280
2021-11-02 00:00:00.000000000,LAG,80
2021-11-08 00:00:00.000000000,LAG,40
2021-11-16 00:00:00.000000000,LAG,40
2021-11-22 00:00:00.000000000,LAG,20
2021-11-30 00:00:00.000000000,LAG,120
2021-12-06 00:00:00.000000000,LAG,20
2021-12-14 00:00:00.000000000,LAG,20
2021-12-20 00:00:00.000000000,LAG,20
2021-12-28 00:00:00.000000000,LAG,20
2022-01-04 00:00:00.000000000,LAG,20
2022-01-11 00:00:00.000000000,LAG,20
2022-01-18 00:00:00.000000000,LAG,20
2022-01-25 00:00:00.000000000,LAG,80
2022-02-01 00:00:00.000000000,LAG,20
2022-02-08 00:00:00.000000000,LAG,20
2022-02-21 00:00:00.000000000,LAG,20
2022-03-29 00:00:00.000000000,LAG,20
2022-04-04 00:00:00.000000000,LAG,20
2022-04-12 00:00:00.000000000,LAG,20
2022-04-18 00:00:00.000000000,LAG,20
2022-04-26 00:00:00.000000000,LAG,20
2022-05-02 00:00:00.000000000,LAG,20
2022-05-10 00:00:00.000000000,LAG,40
2022-05-17 00:00:00.000000000,LAG,20
2022-05-24 00:00:00.000000000,LAG,20
2022-05-31 00:00:00.000000000,LAG,160
2022-06-07 00:00:00.000000000,LAG,20
2022-06-14 00:00:00.000000000,LAG,120
2022-06-21 00:00:00.000000000,LAG,20
2022-06-28 00:00:00.000000000,LAG,20
2022-07-05 00:00:00.000000000,LAG,20
2022-07-12 00:00:00.000000000,LAG,160
2022-07-19 00:00:00.000000000,LAG,40
2022-07-26 00:00:00.000000000,LAG,20
2022-08-09 00:00:00.000000000,LAG,20
2022-08-16 00:00:00.000000000,LAG,20
2022-08-23 00:00:00.000000000,LAG,40
2022-08-29 00:00:00.000000000,LAG,40
2022-09-20 00:00:00.000000000,LAG,20
2022-09-27 00:00:00.000000000,LAG,20
2022-10-04 00:00:00.000000000,LAG,20
2022-10-11 00:00:00.000000000,LAG,40
2022-10-18 00:00:00.000000000,LAG,20
2022-10-25 00:00:00.000000000,LAG,20
2022-11-02 00:00:00.000000000,LAG,40
2022-11-08 00:00:00.000000000,LAG,20
2022-11-22 00:00:00.000000000,LAG,20
2022-12-06 00:00:00.000000000,LAG,20
2022-12-20 00:00:00.000000000,LAG,20
2022-12-26 00:00:00.000000000,LAG,20
2023-01-03 00:00:00.000000000,LAG,20
2023-01-09 00:00:00.000000000,LAG,20
2023-01-17 00:00:00.000000000,LAG,20
2023-01-24 00:00:00.000000000,LAG,20
2023-01-31 00:00:00.000000000,LAG,20
2023-02-07 00:00:00.000000000,LAG,20
2023-02-16 00:00:00.000000000,LAG,20
2023-02-20 00:00:00.000000000,LAG,20
2023-02-28 00:00:00.000000000,LAG,20
2023-03-07 00:00:00.000000000,LAG,20
2023-03-14 00:00:00.000000000,LAG,20
2023-03-28 00:00:00.000000000,LAG,20
2023-04-04 00:00:00.000000000,LAG,20
2023-04-11 00:00:00.000000000,LAG,20
2023-04-19 00:00:00.000000000,LAG,240
2023-04-26 00:00:00.000000000,LAG,20
2023-05-02 00:00:00.000000000,LAG,20
2023-05-09 00:00:00.000000000,LAG,20
2023-05-22 00:00:00.000000000,LAG,640
2023-05-31 00:00:00.000000000,LAG,80
2023-06-13 00:00:00.000000000,LAG,20
2023-06-20 00:00:00.000000000,LAG,20
2023-06-27 00:00:00.000000000,LAG,40
2023-08-01 00:00:00.000000000,LAG,20
2023-08-08 00:00:00.000000000,LAG,40
2023-08-17 00:00:00.000000000,LAG,20
2023-08-22 00:00:00.000000000,LAG,160
2023-08-29 00:00:00.000000000,LAG,20
2023-09-05 00:00:00.000000000,LAG,20
2023-09-12 00:00:00.000000000,LAG,20
2023-09-18 00:00:00.000000000,LAG,20
2023-09-26 00:00:00.000000000,LAG,20
2023-10-02 00:00:00.000000000,LAG,40
2023-10-10 00:00:00.000000000,LAG,20
2023-10-16 00:00:00.000000000,LAG,120
2023-10-24 00:00:00.000000000,LAG,40
2023-11-07 00:00:00.000000000,LAG,20
2023-11-14 00:00:00.000000000,LAG,20
2023-11-21 00:00:00.000000000,LAG,20
2023-11-28 00:00:00.000000000,LAG,20
2023-12-05 00:00:00.000000000,LAG,20
2023-12-12 00:00:00.000000000,LAG,40
2023-12-19 00:00:00.000000000,LAG,20
2024-01-09 00:00:00.000000000,LAG,20
2024-01-23 00:00:00.000000000,LAG,20
2024-01-29 00:00:00.000000000,LAG,20
2024-02-06 00:00:00.000000000,LAG,20
2024-02-20 00:00:00.000000000,LAG,20
2024-02-27 00:00:00.000000000,LAG,20
2024-03-05 00:00:00.000000000,LAG,20
2024-03-12 00:00:00.000000000,LAG,20
2024-03-19 00:00:00.000000000,LAG,20
2024-03-26 00:00:00.000000000,LAG,120
2024-04-02 00:00:00.000000000,LAG,20
2024-04-09 00:00:00.000000000,LAG,20
2024-04-16 00:00:00.000000000,LAG,40
2024-05-07 00:00:00.000000000,LAG,20
2024-05-14 00:00:00.000000000,LAG,20
2024-05-21 00:00:00.000000000,LAG,20
2024-07-08 00:00:00.000000000,LAG,40
2024-07-23 00:00:00.000000000,LAG,40
2024-08-06 00:00:00.000000000,LAG,20
2024-08-13 00:00:00.000000000,LAG,20
2024-08-20 00:00:00.000000000,LAG,20
2024-08-27 00:00:00.000000000,LAG,80
2024-09-17 00:00:00.000000000,LAG,80
2024-09-24 00:00:00.000000000,LAG,40
2024-10-01 00:00:00.000000000,LAG,20
2024-10-15 00:00:00.000000000,LAG,80
2024-10-22 00:00:00.000000000,LAG,160
2024-11-05 00:00:00.000000000,LAG,20
2024-11-12 00:00:00.000000000,LAG,200
2024-11-19 00:00:00.000000000,LAG,20
2024-11-26 00:00:00.000000000,LAG,2120
2024-12-03 00:00:00.000000000,LAG,120
2024-12-10 00:00:00.000000000,LAG,80
2025-01-07 00:00:00.000000000,LAG,40
2025-01-14 00:00:00.000000000,LAG,40
2025-01-21 00:00:00.000000000,LAG,20
2025-01-28 00:00:00.000000000,LAG,20
2025-02-11 00:00:00.000000000,LAG,20
2025-02-25 00:00:00.000000000,LAG,40
2025-03-06 00:00:00.000000000,LAG,240
2025-03-11 00:00:00.000000000,LAG,20
2025-03-18 00:00:00.000000000,LAG,20
2025-03-25 00:00:00.000000000,LAG,800
2025-05-06 00:00:00.000000000,LAG,20
2025-05-13 00:00:00.000000000,LAG,20
2025-06-03 00:00:00.000000000,LAG,20
2025-06-12 00:00:00.000000000,LAG,160
2025-06-24 00:00:00.000000000,LAG,280
2025-07-01 00:00:00.000000000,LAG,40
2025-07-08 00:00:00.000000000,LAG,20
2025-07-15 00:00:00.000000000,LAG,40
2025-07-22 00:00:00.000000000,LAG,20
2025-08-25 00:00:00.000000000,LAG,680
2025-09-02 00:00:00.000000000,LAG,80
2025-09-09 00:00:00.000000000,LAG,40
2025-09-16 00:00:00.000000000,LAG,20
2025-09-22 00:00:00.000000000,LAG,20
2025-09-30 00:00:00.000000000,LAG,20
2025-10-07 00:00:00.000000000,LAG,80
2025-10-14 00:00:00.000000000,LAG,1080
2025-10-28 00:00:00.000000000,LAG,160
2025-11-04 00:00:00.000000000,LAG,20
2025-11-18 00:00:00.000000000,LAG,20
2025-11-24 00:00:00.000000000,LAG,40
2025-12-02 00:00:00.000000000,LAG,120
2025-12-08 00:00:00.000000000,LAG,20
2021-01-06 00:00:00.000000000,LAL,20
2021-01-13 00:00:00.000000000,LAL,120
2021-01-20 00:00:00.000000000,LAL,160
2021-01-26 00:00:00.000000000,LAL,1800
2021-02-03 00:00:00.000000000,LAL,440
2021-02-09 00:00:00.000000000,LAL,480
2021-02-18 00:00:00.000000000,LAL,1080
2021-02-24 00:00:00.000000000,LAL,280
2021-03-02 00:00:00.000000000,LAL,960
2021-03-11 00:00:00.000000000,LAL,240
2021-03-17 00:00:00.000000000,LAL,20
2021-03-22 00:00:00.000000000,LAL,240
2021-03-29 00:00:00.000000000,LAL,760
2021-04-05 00:00:00.000000000,LAL,400
2021-04-12 00:00:00.000000000,LAL,840
2021-04-20 00:00:00.000000000,LAL,120
2021-04-26 00:00:00.000000000,LAL,40
2021-05-05 00:00:00.000000000,LAL,360
2021-05-13 00:00:00.000000000,LAL,600
2021-05-19 00:00:00.000000000,LAL,80
2021-05-25 00:00:00.000000000,LAL,1320
2021-05-31 00:00:00.000000000,LAL,240
2021-06-08 00:00:00.000000000,LAL,80
2021-06-23 00:00:00.000000000,LAL,20
2021-07-07 00:00:00.000000000,LAL,40
2021-07-13 00:00:00.000000000,LAL,160
2021-07-22 00:00:00.000000000,LAL,120
2021-07-28 00:00:00.000000000,LAL,160
2021-08-02 00:00:00.000000000,LAL,120
2021-08-11 00:00:00.000000000,LAL,120
2021-08-16 00:00:00.000000000,LAL,20
2021-08-23 00:00:00.000000000,LAL,120
2021-08-30 00:00:00.000000000,LAL,400
2021-09-07 00:00:00.000000000,LAL,600
2021-09-14 00:00:00.000000000,LAL,13720
2021-09-20 00:00:00.000000000,LAL,240
2021-09-28 00:00:00.000000000,LAL,160
2021-10-06 00:00:00.000000000,LAL,240
2021-10-12 00:00:00.000000000,LAL,920
2021-10-19 00:00:00.000000000,LAL,600
2021-10-27 00:00:00.000000000,LAL,1600
2021-11-03 00:00:00.000000000,LAL,720
2021-11-11 00:00:00.000000000,LAL,1280
2021-11-19 00:00:00.000000000,LAL,3240
2021-11-23 00:00:00.000000000,LAL,1960
2021-11-29 00:00:00.000000000,LAL,840
2021-12-07 00:00:00.000000000,LAL,1600
2021-12-14 00:00:00.000000000,LAL,280
2021-12-21 00:00:00.000000000,LAL,280
2021-12-27 00:00:00.000000000,LAL,400
2022-01-04 00:00:00.000000000,LAL,1280
2022-01-10 00:00:00.000000000,LAL,120
2022-01-18 00:00:00.000000000,LAL,80
2022-01-24 00:00:00.000000000,LAL,40
2022-02-01 00:00:00.000000000,LAL,240
2022-02-07 00:00:00.000000000,LAL,400
2022-02-16 00:00:00.000000000,LAL,80
2022-02-24 00:00:00.000000000,LAL,20
2022-02-28 00:00:00.000000000,LAL,120
2022-03-09 00:00:00.000000000,LAL,20
2022-03-16 00:00:00.000000000,LAL,20
2022-03-22 00:00:00.000000000,LAL,20
2022-03-30 00:00:00.000000000,LAL,20
2022-04-06 00:00:00.000000000,LAL,20
2022-04-11 00:00:00.000000000,LAL,20
2022-04-19 00:00:00.000000000,LAL,20
2022-04-26 00:00:00.000000000,LAL,20
2022-05-03 00:00:00.000000000,LAL,20
2022-05-10 00:00:00.000000000,LAL,20
2022-05-17 00:00:00.000000000,LAL,20
2022-05-25 00:00:00.000000000,LAL,20
2022-06-01 00:00:00.000000000,LAL,20
2022-06-06 00:00:00.000000000,LAL,200
2022-06-14 00:00:00.000000000,LAL,120
2022-06-20 00:00:00.000000000,LAL,20
2022-06-29 00:00:00.000000000,LAL,40
2022-07-04 00:00:00.000000000,LAL,80
2022-07-11 00:00:00.000000000,LAL,20
2022-07-18 00:00:00.000000000,LAL,320
2022-07-27 00:00:00.000000000,LAL,20
2022-08-01 00:00:00.000000000,LAL,360
2022-08-10 00:00:00.000000000,LAL,40
2022-08-16 00:00:00.000000000,LAL,80
2022-08-25 00:00:00.000000000,LAL,20
2022-08-29 00:00:00.000000000,LAL,80
2022-09-05 00:00:00.000000000,LAL,80
2022-09-14 00:00:00.000000000,LAL,1000
2022-09-21 00:00:00.000000000,LAL,80
2022-09-29 00:00:00.000000000,LAL,800
2022-10-03 00:00:00.000000000,LAL,20
2022-10-12 00:00:00.000000000,LAL,280
2022-10-17 00:00:00.000000000,LAL,40
2022-10-26 00:00:00.000000000,LAL,400
2022-11-02 00:00:00.000000000,LAL,920
2022-11-09 00:00:00.000000000,LAL,40
2022-11-16 00:00:00.000000000,LAL,20
2022-11-23 00:00:00.000000000,LAL,400
2022-11-28 00:00:00.000000000,LAL,40
2022-12-05 00:00:00.000000000,LAL,80
2022-12-14 00:00:00.000000000,LAL,320
2022-12-22 00:00:00.000000000,LAL,20
2022-12-28 00:00:00.000000000,LAL,20
2023-01-11 00:00:00.000000000,LAL,20
2023-01-18 00:00:00.000000000,LAL,160
2023-01-23 00:00:00.000000000,LAL,20
2023-02-01 00:00:00.000000000,LAL,20
2023-02-06 00:00:00.000000000,LAL,20
2023-02-15 00:00:00.000000000,LAL,20
2023-02-23 00:00:00.000000000,LAL,80
2023-03-01 00:00:00.000000000,LAL,200
2023-03-06 00:00:00.000000000,LAL,960
2023-03-13 00:00:00.000000000,LAL,20
2023-03-20 00:00:00.000000000,LAL,40
2023-03-28 00:00:00.000000000,LAL,920
2023-04-03 00:00:00.000000000,LAL,3200
2023-04-10 00:00:00.000000000,LAL,1400
2023-04-19 00:00:00.000000000,LAL,280
2023-04-24 00:00:00.000000000,LAL,880
2023-05-03 00:00:00.000000000,LAL,160
2023-05-09 00:00:00.000000000,LAL,80
2023-05-15 00:00:00.000000000,LAL,20
2023-05-22 00:00:00.000000000,LAL,400
2023-05-29 00:00:00.000000000,LAL,20
2023-06-05 00:00:00.000000000,LAL,20
2023-06-12 00:00:00.000000000,LAL,20
2023-06-19 00:00:00.000000000,LAL,40
2023-06-29 00:00:00.000000000,LAL,200
2023-08-09 00:00:00.000000000,LAL,20
2023-08-17 00:00:00.000000000,LAL,160
2023-08-23 00:00:00.000000000,LAL,200
2023-08-30 00:00:00.000000000,LAL,1280
2023-09-06 00:00:00.000000000,LAL,40
2023-09-11 00:00:00.000000000,LAL,360
2023-09-20 00:00:00.000000000,LAL,1000
2023-09-27 00:00:00.000000000,LAL,1120
2023-10-04 00:00:00.000000000,LAL,20
2023-10-09 00:00:00.000000000,LAL,360
2023-10-18 00:00:00.000000000,LAL,840
2023-10-23 00:00:00.000000000,LAL,160
2023-10-30 00:00:00.000000000,LAL,20
2023-11-08 00:00:00.000000000,LAL,280
2023-11-14 00:00:00.000000000,LAL,160
2023-11-21 00:00:00.000000000,LAL,80
2023-11-28 00:00:00.000000000,LAL,400
2023-12-04 00:00:00.000000000,LAL,2120
2023-12-11 00:00:00.000000000,LAL,3760
2023-12-19 00:00:00.000000000,LAL,3320
2023-12-27 00:00:00.000000000,LAL,1560
2024-01-03 00:00:00.000000000,LAL,560
2024-01-08 00:00:00.000000000,LAL,520
2024-01-16 00:00:00.000000000,LAL,80
2024-01-22 00:00:00.000000000,LAL,120
2024-01-29 00:00:00.000000000,LAL,200
2024-02-05 00:00:00.000000000,LAL,80
2024-02-12 00:00:00.000000000,LAL,160
2024-02-19 00:00:00.000000000,LAL,40
2024-02-28 00:00:00.000000000,LAL,20
2024-03-04 00:00:00.000000000,LAL,80
2024-03-13 00:00:00.000000000,LAL,200
2024-03-20 00:00:00.000000000,LAL,20
2024-03-25 00:00:00.000000000,LAL,120
2024-04-10 00:00:00.000000000,LAL,120
2024-04-22 00:00:00.000000000,LAL,400
2024-04-29 00:00:00.000000000,LAL,20
2024-05-06 00:00:00.000000000,LAL,880
2024-05-14 00:00:00.000000000,LAL,520
2024-05-20 00:00:00.000000000,LAL,120
2024-05-27 00:00:00.000000000,LAL,20
2024-06-05 00:00:00.000000000,LAL,720
2024-06-11 00:00:00.000000000,LAL,80
2024-06-17 00:00:00.000000000,LAL,40
2024-06-24 00:00:00.000000000,LAL,1120
2024-07-03 00:00:00.000000000,LAL,20
2024-07-10 00:00:00.000000000,LAL,20
2024-07-16 00:00:00.000000000,LAL,160
2024-07-22 00:00:00.000000000,LAL,240
2024-07-31 00:00:00.000000000,LAL,200
2024-08-08 00:00:00.000000000,LAL,20
2024-08-12 00:00:00.000000000,LAL,240
2024-08-20 00:00:00.000000000,LAL,560
2024-08-26 00:00:00.000000000,LAL,840
2024-09-02 00:00:00.000000000,LAL,640
2024-09-11 00:00:00.000000000,LAL,40
2024-09-16 00:00:00.000000000,LAL,360
2024-09-25 00:00:00.000000000,LAL,520
2024-09-30 00:00:00.000000000,LAL,240
2024-10-10 00:00:00.000000000,LAL,7360
2024-10-16 00:00:00.000000000,LAL,240
2024-10-21 00:00:00.000000000,LAL,320
2024-10-28 00:00:00.000000000,LAL,720
2024-11-04 00:00:00.000000000,LAL,20
2024-11-13 00:00:00.000000000,LAL,120
2024-11-20 00:00:00.000000000,LAL,20
2024-11-25 00:00:00.000000000,LAL,40
2024-12-05 00:00:00.000000000,LAL,20
2024-12-10 00:00:00.000000000,LAL,20
2024-12-16 00:00:00.000000000,LAL,40
2025-01-06 00:00:00.000000000,LAL,20
2025-01-13 00:00:00.000000000,LAL,20
2025-01-22 00:00:00.000000000,LAL,80
2025-01-29 00:00:00.000000000,LAL,160
2025-02-05 00:00:00.000000000,LAL,80
2025-02-11 00:00:00.000000000,LAL,20
2025-02-19 00:00:00.000000000,LAL,20
2025-02-26 00:00:00.000000000,LAL,40
2025-03-03 00:00:00.000000000,LAL,20
2025-03-13 00:00:00.000000000,LAL,40
2025-03-17 00:00:00.000000000,LAL,20
2025-03-27 00:00:00.000000000,LAL,80
2025-04-03 00:00:00.000000000,LAL,20
2025-04-09 00:00:00.000000000,LAL,20
2025-04-14 00:00:00.000000000,LAL,40
2025-04-22 00:00:00.000000000,LAL,20
2025-04-28 00:00:00.000000000,LAL,20
2025-05-07 00:00:00.000000000,LAL,40
2025-05-14 00:00:00.000000000,LAL,40
2025-05-19 00:00:00.000000000,LAL,40
2025-05-27 00:00:00.000000000,LAL,20
2025-06-03 00:00:00.000000000,LAL,20
2025-06-12 00:00:00.000000000,LAL,20
2025-06-18 00:00:00.000000000,LAL,20
2025-06-25 00:00:00.000000000,LAL,20
2025-06-30 00:00:00.000000000,LAL,20
2025-07-07 00:00:00.000000000,LAL,40
2025-07-17 00:00:00.000000000,LAL,80
2025-07-24 00:00:00.000000000,LAL,120
2025-07-28 00:00:00.000000000,LAL,20
2025-08-07 00:00:00.000000000,LAL,120
2025-08-13 00:00:00.000000000,LAL,20
2025-08-21 00:00:00.000000000,LAL,20
2025-08-25 00:00:00.000000000,LAL,360
2025-09-01 00:00:00.000000000,LAL,240
2025-09-10 00:00:00.000000000,LAL,40
2025-09-15 00:00:00.000000000,LAL,600
2025-09-25 00:00:00.000000000,LAL,2120
2025-10-01 00:00:00.000000000,LAL,4440
2025-10-08 00:00:00.000000000,LAL,360
2025-10-13 00:00:00.000000000,LAL,320
2025-10-20 00:00:00.000000000,LAL,5000
2025-10-27 00:00:00.000000000,LAL,2440
2025-11-05 00:00:00.000000000,LAL,1960
2025-11-10 00:00:00.000000000,LAL,4200
2025-11-19 00:00:00.000000000,LAL,2400
2025-11-25 00:00:00.000000000,LAL,6160
2025-12-02 00:00:00.000000000,LAL,11720
2025-12-10 00:00:00.000000000,LAL,33720
2025-12-12 00:00:00.000000000,LAL,33080
2025-12-16 00:00:00.000000000,LAL,9640
2025-12-29 00:00:00.000000000,LAL,10360
2021-01-12 00:00:00.000000000,POR2,20
2021-01-26 00:00:00.000000000,POR2,20
2021-02-09 00:00:00.000000000,POR2,20
2021-02-16 00:00:00.000000000,POR2,20
2021-02-23 00:00:00.000000000,POR2,40
2021-03-02 00:00:00.000000000,POR2,20
2021-03-09 00:00:00.000000000,POR2,20
2021-03-16 00:00:00.000000000,POR2,20
2021-03-23 00:00:00.000000000,POR2,20
2021-03-29 00:00:00.000000000,POR2,40
2021-04-06 00:00:00.000000000,POR2,20
2021-04-13 00:00:00.000000000,POR2,20
2021-04-20 00:00:00.000000000,POR2,20
2021-04-27 00:00:00.000000000,POR2,20
2021-05-04 00:00:00.000000000,POR2,20
2021-05-11 00:00:00.000000000,POR2,20
2021-05-25 00:00:00.000000000,POR2,20
2021-06-08 00:00:00.000000000,POR2,20
2021-06-15 00:00:00.000000000,POR2,40
2021-06-22 00:00:00.000000000,POR2,20
2021-07-06 00:00:00.000000000,POR2,80
2021-07-20 00:00:00.000000000,POR2,13240
2021-08-03 00:00:00.000000000,POR2,80
2021-08-10 00:00:00.000000000,POR2,20
2021-08-17 00:00:00.000000000,POR2,440
2021-08-24 00:00:00.000000000,POR2,20
2021-08-31 00:00:00.000000000,POR2,20
2021-09-07 00:00:00.000000000,POR2,200
2021-09-14 00:00:00.000000000,POR2,40
2021-09-21 00:00:00.000000000,POR2,240
2021-09-28 00:00:00.000000000,POR2,20
2021-10-06 00:00:00.000000000,POR2,20
2021-10-19 00:00:00.000000000,POR2,320
2021-11-02 00:00:00.000000000,POR2,20
2021-11-16 00:00:00.000000000,POR2,20
2021-11-23 00:00:00.000000000,POR2,20
2021-11-30 00:00:00.000000000,POR2,20
2021-12-07 00:00:00.000000000,POR2,20
2021-12-14 00:00:00.000000000,POR2,20
2021-12-21 00:00:00.000000000,POR2,20
2021-12-28 00:00:00.000000000,POR2,20
2022-01-04 00:00:00.000000000,POR2,20
2022-01-11 00:00:00.000000000,POR2,20
2022-01-18 00:00:00.000000000,POR2,160
2022-01-25 00:00:00.000000000,POR2,20
2022-02-01 00:00:00.000000000,POR2,20
2022-02-15 00:00:00.000000000,POR2,80
2022-03-29 00:00:00.000000000,POR2,40
2022-04-18 00:00:00.000000000,POR2,80
2022-04-26 00:00:00.000000000,POR2,20
2022-05-02 00:00:00.000000000,POR2,20
2022-05-10 00:00:00.000000000,POR2,20
2022-05-17 00:00:00.000000000,POR2,20
2022-05-24 00:00:00.000000000,POR2,20
2022-05-31 00:00:00.000000000,POR2,80
2022-06-14 00:00:00.000000000,POR2,80
2022-06-28 00:00:00.000000000,POR2,20
2022-07-05 00:00:00.000000000,POR2,20
2022-07-12 00:00:00.000000000,POR2,40
2022-07-26 00:00:00.000000000,POR2,40
2022-08-09 00:00:00.000000000,POR2,20
2022-09-20 00:00:00.000000000,POR2,320
2022-09-27 00:00:00.000000000,POR2,20
2022-10-04 00:00:00.000000000,POR2,120
2022-10-11 00:00:00.000000000,POR2,20
